7544
216536	216737	2	122	122
218105	218643	1	123	123
218776	218980	1	124	124
219133	220890	1	125	125
221127	221627	1	126	126
223037	223672	1	127	127
223868	224161	1	128	128
227710	227953	1	129	129
228496	229071	1	130	130
229269	230854	2	131	131
231165	232568	2	132	132
235279	237140	1	133	133
237073	237847	2	134	134
237819	239426	2	135	135
237902	238880	1	136	136
238997	240616	1	137	137
240066	240534	2	138	138
240927	241728	1	139	139
241864	243809	1	140	140
243235	243777	2	141	141
247719	248447	2	142	142
248642	248889	1	143	143
250320	250974	1	144	144
253718	255963	1	145	145
254853	255270	2	146	146
256085	257000	1	147	147
259190	259430	1	148	148
260201	260574	2	149	149
260892	263986	2	150	150
265655	265906	2	151	151
266550	267791	2	152	152
270429	270636	2	153	153
271076	272456	1	154	154
272538	274900	2	155	155
272553	273055	1	156	156
279142	281346	1	157	157
281420	286297	2	158	158
286422	286937	2	159	159
287135	291473	2	160	160
293457	293709	1	161	161
294009	294227	1	162	162
295601	295909	1	163	163
298262	299234	1	164	164
299463	299609	1	165	165
300353	300615	1	166	166
300704	301410	1	167	167
302718	302980	1	168	168
303670	303935	2	169	169
304180	306055	2	170	170
305188	305406	1	171	171
307200	308276	1	172	172
311742	312058	2	173	173
312214	316275	2	174	174
317717	319170	1	175	175
319272	319617	1	176	176
319963	321531	2	177	177
321795	322577	2	178	178
323203	323956	2	179	179
324346	324590	1	180	180
324742	325224	1	181	181
326477	327757	2	182	182
328572	329025	1	183	183
329238	329551	1	184	184
329770	331088	1	185	185
332453	332728	1	186	186
334806	336060	2	187	187
336281	336782	2	188	188
336891	337585	2	189	189
337750	338070	2	190	190
339547	339641	2	191	191
340208	341953	1	192	192
342342	343035	1	193	193
343111	343338	1	194	194
344744	345070	1	195	195
345362	346321	1	196	196
352725	353473	1	197	197
358612	359234	1	198	198
361497	362201	2	199	199
365154	365225	1	200	200
365781	366255	2	201	201
366481	367162	2	202	202
367649	369640	2	203	203
370315	372973	1	204	204
373091	374204	1	205	205
377251	377597	1	206	206
377705	383199	1	207	207
385780	386199	1	208	208
386236	386507	2	209	209
388351	389176	2	210	210
391023	391711	1	211	211
391818	393217	1	212	212
393390	393610	1	213	213
395454	395728	1	214	214
396247	396461	1	215	215
396607	396807	1	216	216
405860	406082	2	217	217
406191	406953	2	218	218
408944	409390	1	219	219
409717	410726	1	220	220
409876	410217	2	221	221
410328	410536	2	222	222
410573	411632	2	223	223
410983	411345	1	224	224
420784	421437	2	225	225
421584	421895	2	226	226
422042	422267	2	227	227
422430	423126	2	228	228
423259	423910	2	229	229
425919	428101	2	230	230
429029	430049	2	231	231
430087	431032	2	232	232
431219	431300	1	233	233
431320	433510	1	234	234
433719	433937	2	235	235
434103	434266	1	236	236
434337	434842	1	236	236
435112	436057	2	237	237
436952	438698	2	238	238
439140	440078	2	239	239
440843	441110	2	240	240
441020	441544	1	241	241
441186	442053	2	242	242
443397	444183	2	243	243
444285	444527	2	244	244
444957	445164	2	245	245
445999	446070	1	246	246
446174	446701	2	247	247
448541	449163	2	248	248
449453	449838	2	249	249
449962	450538	2	250	250
453630	454339	2	251	251
453734	455858	1	252	252
454660	455239	2	253	253
456217	456432	2	254	254
456237	456448	1	255	255
456526	456644	1	256	256
456736	460766	1	257	257
460792	461751	1	258	258
461064	461617	2	259	259
463739	464817	2	260	260
465301	468550	2	261	261
470126	470776	1	262	262
471649	472685	1	263	263
473122	473335	1	264	264
474055	475254	1	265	265
476233	478573	1	266	266
478640	478845	1	267	267
482171	482397	1	268	268
482784	483157	1	269	269
483218	485210	1	270	270
485605	487007	1	271	271
487208	487449	1	272	272
487967	488280	1	273	273
489022	489561	2	274	274
491815	492200	2	275	275
495247	496245	2	276	276
496360	497238	2	277	277
497288	497737	2	278	278
497960	498853	2	279	279
499706	500279	1	280	280
501406	504207	1	281	281
504200	504899	1	282	282
504882	506384	2	283	283
507761	508179	1	284	284
508281	508736	1	285	285
509984	510252	2	286	286
510356	511292	1	287	287
511686	513365	2	288	288
519256	520193	1	289	289
519782	520112	2	290	290
520286	520744	2	291	291
520856	521425	2	292	292
521927	524209	2	293	293
524457	525044	2	294	294
525249	525818	2	295	295
526231	526459	2	296	296
526640	528540	1	297	297
526725	526802	1	298	298
526936	527035	1	299	299
527190	527274	1	300	300
527386	527473	1	301	301
527623	527712	1	302	302
529436	530101	1	303	303
530583	531196	2	304	304
533726	534096	1	305	305
536445	537728	1	306	306
538031	539039	2	307	307
541796	544029	1	308	308
544193	544443	1	309	309
545901	547962	1	310	310
548567	549657	1	311	311
550127	550379	1	312	312
550749	553624	2	313	313
553753	555141	2	314	314
553808	554421	1	315	315
555299	556108	1	316	316
556139	557143	2	317	317
562330	562551	1	318	318
562904	563149	1	319	319
564473	564794	2	320	320
565134	567069	1	321	321
567298	567800	1	322	322
568311	568660	1	323	323
568813	569218	1	324	324
570105	570732	2	325	325
571954	572277	1	326	326
574269	574681	1	327	327
574426	574646	2	328	328
575934	576533	1	329	329
577198	578149	1	330	330
577307	578247	2	331	331
578815	579015	2	332	332
580372	580782	1	333	333
581955	582276	2	334	334
582504	582925	2	335	335
583092	583307	2	336	336
583586	583927	2	337	337
584477	587655	2	338	338
590455	590684	2	339	339
590783	592585	2	340	340
592826	593291	2	341	341
593392	593708	2	342	342
593982	594904	1	343	343
596022	596246	1	344	344
597664	598075	2	345	345
597722	598289	1	346	346
598130	599438	2	347	347
601420	602885	1	348	348
603015	603892	1	349	349
604127	606112	1	350	350
606303	606991	1	351	351
607160	607567	1	352	352
608267	608572	1	353	353
608405	608830	2	354	354
609528	609841	2	355	355
610053	611660	2	356	356
611893	613097	2	357	357
613449	614257	1	358	358
614288	614491	1	359	359
614674	614932	1	360	360
615243	615501	1	361	361
615957	616167	1	362	362
616283	616636	1	363	363
616763	617010	1	364	364
617940	620987	2	365	365
623012	624537	2	366	366
626075	626558	1	367	367
630703	631408	1	368	368
631517	631746	1	369	369
631857	632417	1	370	370
632594	633290	1	371	371
633766	634867	2	372	372
638288	638587	1	373	373
641351	641801	1	374	374
643287	644412	1	375	375
643959	644682	2	376	376
647835	649983	1	377	377
650186	651233	2	378	378
652337	653170	1	379	379
653818	656041	2	380	380
657362	657718	1	381	381
657921	658721	1	382	382
660083	664107	1	383	383
660777	664179	2	384	384
663143	663351	2	385	385
664676	665245	2	386	386
665392	667214	2	387	387
667909	669748	2	388	388
670302	670618	2	389	389
671435	671890	2	390	390
672010	672277	2	391	391
676198	678433	1	392	392
678570	680479	2	393	393
678584	679441	1	394	394
681949	682194	2	395	395
682199	682654	2	396	396
682360	682658	1	397	397
682836	683435	2	398	398
684873	685386	2	399	399
686351	687745	2	400	400
689580	689903	2	401	401
691467	693646	2	402	402
693749	694107	2	403	403
697194	697870	2	404	404
703074	703146	2	405	405
704208	704719	2	406	406
708039	708320	1	407	407
708453	709044	1	408	408
709329	709692	1	409	409
709878	710794	1	410	410
710560	711717	2	411	411
711839	712214	2	412	412
713022	714626	1	413	413
714086	714628	2	414	414
716984	717977	1	415	415
718118	718189	2	416	416
718691	719062	1	417	417
721621	722848	1	418	418
723038	723510	1	419	419
723711	724312	2	420	420
724548	725772	2	421	421
726831	728179	1	422	422
729849	732456	2	423	423
734911	735227	2	424	424
735452	736306	2	425	425
736519	738892	2	426	426
744703	744928	1	427	427
745926	746160	1	428	428
746633	747165	1	429	429
747361	747601	1	430	430
747718	748686	1	431	431
748996	749467	2	432	432
750172	751043	2	433	433
751924	752712	1	434	434
752888	753152	1	435	435
753270	753559	1	436	436
753520	754786	2	437	437
755873	756316	1	438	438
756330	756607	1	439	439
756775	757060	1	440	440
757246	757522	1	441	441
757383	757681	2	442	442
762719	764809	1	443	443
765422	766437	2	444	444
765525	767502	1	445	445
766654	767246	2	446	446
767599	768727	2	447	447
769829	771604	2	448	448
772737	773072	1	449	449
773110	776097	1	450	450
776181	776531	2	451	451
776183	777242	1	452	452
776663	777522	2	453	453
777799	778373	2	454	454
778804	781334	2	455	455
783969	784382	1	456	456
784435	784860	1	457	457
784975	785752	1	458	458
785924	786345	1	459	459
787407	789326	1	460	460
790208	790792	1	461	461
790797	791644	1	462	462
791947	792160	1	463	463
792377	794000	1	464	464
793983	794254	2	465	465
794020	794807	1	466	466
794489	794882	2	467	467
795930	796242	2	468	468
797348	797851	1	469	469
798311	798602	1	470	470
798772	799174	1	471	471
799484	800011	2	472	472
801093	803895	1	473	473
804153	804490	1	474	474
804576	808211	2	475	475
810469	811144	2	476	476
812268	812856	1	477	477
812965	813394	1	478	478
813589	814131	1	479	479
815534	816140	1	480	480
816269	816709	1	481	481
818361	819833	2	482	482
820441	821127	1	483	483
821457	822129	1	484	484
822255	823368	1	485	485
824752	825022	2	486	486
825235	825797	2	487	487
826578	828204	1	488	488
829233	831662	1	489	489
836306	837261	2	490	490
838380	839009	2	491	491
843101	844242	2	492	492
848370	849442	1	493	493
850584	850850	2	494	494
851181	851963	2	495	495
852070	852478	2	496	496
856133	857124	1	497	497
857270	861329	1	498	498
864610	864902	1	499	499
866423	866859	1	500	500
867060	867283	1	501	501
867828	869127	1	502	502
869238	869471	1	503	503
872756	873496	2	504	504
874346	875628	1	505	505
875800	876013	1	506	506
876555	876853	1	507	507
879102	880243	1	508	508
881135	883301	1	509	509
883574	884294	1	510	510
892007	892218	1	511	511
892360	892968	1	512	512
892367	892690	2	513	513
892856	893149	2	514	514
893071	893500	1	515	515
893680	893953	1	516	516
894925	896559	2	517	517
899101	899488	1	518	518
899753	900118	1	519	519
900394	900667	1	520	520
901036	902132	1	521	521
902356	902870	2	522	522
903355	903791	2	523	523
904246	904567	2	524	524
906577	906819	2	525	525
906862	908570	2	526	526
909175	909465	2	527	527
912229	912395	2	528	528
912811	913016	2	529	529
913660	914117	2	530	530
914306	915020	2	531	531
915179	915766	2	532	532
916421	917034	2	533	533
917653	918991	2	534	534
919782	920836	2	535	535
922097	924743	2	536	536
925571	926380	1	537	537
927219	927445	1	538	538
929683	930143	2	539	539
930703	931724	2	540	540
934055	934502	1	541	541
934664	934737	2	542	542
934937	935139	1	543	543
935370	935678	1	544	544
936244	937679	1	545	545
938389	939911	1	546	546
942122	943208	2	547	547
944215	944497	1	548	548
945250	945761	1	549	549
946455	946678	1	550	550
946891	947941	2	551	551
947010	947805	1	552	552
948714	949364	1	553	553
949121	949734	2	554	554
950182	950804	1	555	555
951027	952559	1	556	556
954397	955522	1	557	557
955712	956974	1	558	558
957182	957253	1	559	559
959369	959555	2	560	560
959791	960299	2	561	561
960853	961515	2	562	562
963629	964843	1	563	563
965098	965315	1	564	564
967750	968471	1	565	565
972676	973993	1	566	566
976534	976784	1	567	567
977074	977567	2	568	568
978277	978573	2	569	569
978678	979376	2	570	570
980592	981222	1	571	571
982505	982787	1	572	572
982991	984064	1	573	573
986143	986394	1	574	574
987569	987824	2	575	575
987692	987970	1	576	576
988659	989007	2	577	577
990024	991616	2	578	578
993050	993445	1	579	579
993886	995062	1	580	580
995407	997052	1	581	581
997252	997706	1	582	582
998044	998412	1	583	583
998116	998537	2	584	584
998684	1001843	2	585	585
1001971	1002221	2	586	586
1004032	1004687	1	587	587
1005498	1005709	1	588	588
1005550	1008336	2	589	589
1012468	1013134	1	590	590
1015474	1015829	1	591	591
1016778	1016995	1	592	592
1017529	1018168	1	593	593
1018732	1021092	1	594	594
1020969	1021673	2	595	595
1021837	1023638	2	596	596
1025198	1025634	1	597	597
1027724	1028121	2	598	598
1028238	1030658	2	599	599
1031066	1031282	2	600	600
1031903	1033017	2	601	601
1036025	1036507	2	602	602
1037331	1037594	1	603	603
1043106	1043806	1	604	604
1043919	1044432	1	605	605
1045114	1045331	2	606	606
1045508	1046448	2	607	607
1046858	1048933	2	608	608
1048430	1048766	1	609	609
1050545	1051268	2	610	610
1051719	1052055	2	611	611
1052709	1054491	2	612	612
1054637	1055046	2	613	613
1057646	1058237	2	614	614
1063020	1063447	1	615	615
1063792	1064604	2	616	616
1067837	1068531	1	617	617
1070775	1072467	1	618	618
1072660	1074210	2	619	619
1076740	1077533	1	620	620
1077561	1078093	2	621	621
1077666	1078886	1	622	622
1079075	1079365	1	623	623
1080546	1081663	1	624	624
1081801	1083524	1	625	625
1084780	1085522	2	626	626
1087518	1087882	1	627	627
1089301	1089582	1	628	628
1089837	1090137	1	629	629
1090308	1091814	2	630	630
1092321	1092892	2	631	631
1095428	1095770	1	632	632
1096339	1096545	2	633	633
1096368	1096404	1	634	634
1096421	1096465	1	634	634
1096473	1096544	1	635	635
1097374	1097583	1	636	636
1097585	1099392	1	637	637
1099746	1099947	1	638	638
1099990	1101662	1	639	639
1101648	1103815	1	640	640
1104497	1106064	2	641	641
1107224	1108292	1	642	642
1108367	1108750	2	643	643
1110826	1111396	1	644	644
1111325	1111571	2	645	645
1111676	1112444	2	646	646
1118967	1119875	2	647	647
1120443	1120772	2	648	648
1120988	1121232	2	649	649
1121646	1123016	2	650	650
1123027	1125499	2	651	651
1125608	1125839	2	652	652
1125959	1126733	2	653	653
1126900	1129343	2	654	654
1129390	1129981	2	655	655
1130734	1131002	2	656	656
1131181	1132775	2	657	657
1133581	1134420	1	658	658
1134588	1135837	1	659	659
1138207	1138436	1	660	660
1138317	1139902	2	661	661
1140026	1140418	2	662	662
1140591	1141541	2	663	663
1141862	1142639	2	664	664
1142821	1143640	2	665	665
1143748	1144495	2	666	666
1144648	1144875	2	667	667
1145056	1146113	2	668	668
1146597	1148059	2	669	669
1153178	1153645	2	670	670
1153655	1154118	2	671	671
1154278	1154501	2	672	672
1157804	1158703	1	673	673
1158940	1159238	1	674	674
1159565	1160151	1	675	675
1160295	1160827	1	676	676
1161009	1161846	1	677	677
1162285	1162720	1	678	678
1162983	1163558	2	679	679
1164613	1164882	1	680	680
1165035	1165313	1	681	681
1165697	1166643	1	682	682
1166164	1166435	2	683	683
1175134	1176650	2	684	684
1178956	1179887	1	685	685
1181116	1182593	1	686	686
1184931	1185223	1	687	687
1188233	1188454	1	688	688
1188460	1189889	1	689	689
1189966	1190941	1	690	690
1190108	1190904	2	691	691
1191064	1192002	2	692	692
1191106	1192275	1	693	693
1193964	1194175	1	694	694
1194322	1194632	1	695	695
1194800	1195015	1	696	696
1195440	1195772	1	697	697
1195591	1195662	2	698	698
1197062	1199911	2	699	699
1200008	1200875	1	700	700
1200167	1200252	1	701	701
1200393	1200500	1	702	702
1200645	1200728	1	703	703
1200686	1200885	2	704	704
1201077	1201357	1	705	705
1202183	1202567	1	706	706
1203611	1203823	1	707	707
1204113	1204454	1	708	708
1206324	1210884	1	709	709
1206406	1206804	2	710	710
1210660	1210944	2	711	711
1213663	1214665	2	712	712
1217366	1217616	2	713	713
1219251	1220070	1	714	714
1220910	1225529	1	715	715
1228938	1232020	1	716	716
1232131	1233114	1	717	717
1233673	1234395	1	718	718
1234450	1234848	1	719	719
1234629	1235357	2	720	720
1234962	1235044	1	721	721
1235133	1235526	1	722	722
1235568	1238774	2	723	723
1237145	1238640	1	724	724
1239078	1239559	2	725	725
1242134	1242346	1	726	726
1242462	1243659	1	727	727
1244788	1245638	2	728	728
1246027	1246302	1	729	729
1246488	1246748	1	730	730
1247114	1247353	1	731	731
1248065	1248406	1	732	732
1249383	1249667	1	733	733
1250890	1251145	1	734	734
1253858	1254610	1	735	735
1253860	1254542	2	736	736
1255994	1256240	2	737	737
1259404	1260217	2	738	738
1262251	1262680	1	739	739
1263451	1265928	1	740	740
1268171	1269877	1	741	741
1270541	1271625	2	742	742
1271854	1272237	2	743	743
1274838	1276312	2	744	744
1276627	1276925	2	745	745
1281723	1282818	1	746	746
1283017	1284327	2	747	747
1286770	1289571	1	748	748
1289724	1290995	1	749	749
1290184	1291337	2	750	750
1291613	1292119	2	751	751
1294071	1294989	2	752	752
1299367	1299700	2	753	753
1300175	1301692	1	754	754
1302363	1302648	1	755	755
1304117	1304549	1	756	756
1304659	1305537	1	757	757
1305860	1306248	1	758	758
1309103	1309482	2	759	759
1310822	1312046	2	760	760
1313562	1314451	1	761	761
1314923	1314958	2	762	762
1314983	1315019	2	762	762
1315797	1316668	2	763	763
1316807	1316890	1	764	764
1322695	1323264	1	765	765
1323550	1323955	1	766	766
1324694	1326351	2	767	767
1332336	1333253	1	768	768
1333412	1334061	1	769	769
1334367	1334867	1	770	770
1334973	1335187	1	771	771
1337459	1338267	2	772	772
1339139	1340040	1	773	773
1340655	1341794	2	774	774
1343998	1345866	1	775	775
1348616	1349332	2	776	776
1349480	1350023	2	777	777
1350572	1351199	2	778	778
1353469	1353788	1	779	779
1354773	1356033	2	780	780
1356159	1356383	2	781	781
1356929	1359495	2	782	782
1357620	1359567	1	783	783
1357810	1358291	2	784	784
1359978	1360930	2	785	785
1361878	1362212	2	786	786
1364780	1366792	2	787	787
1366921	1367191	2	788	788
1368186	1368435	2	789	789
1368511	1369067	2	790	790
1370476	1371123	2	791	791
1371594	1374332	1	792	792
1374441	1375005	1	793	793
1375404	1376434	1	794	794
1376614	1376977	2	795	795
1377193	1377920	2	796	796
1378146	1378472	2	797	797
1378813	1379603	1	798	798
1379710	1379973	1	799	799
1381898	1382273	1	800	800
1381983	1382231	2	801	801
1382407	1383809	1	802	802
1384975	1385327	1	803	803
1385444	1386871	1	804	804
1387564	1390468	2	805	805
1387568	1387781	1	806	806
1393081	1393527	2	807	807
1394034	1394537	2	808	808
1396231	1396616	1	809	809
1398981	1399559	1	810	810
1400015	1402478	1	811	811
1404578	1405374	2	812	812
1406767	1407030	2	813	813
1407287	1407644	2	814	814
1407778	1408020	2	815	815
1410000	1410207	1	816	816
1410637	1410956	1	817	817
1411293	1411526	2	818	818
1411340	1412336	1	819	819
1414223	1416161	1	820	820
1416269	1417819	1	821	821
1417924	1418470	1	822	822
1418514	1418828	1	823	823
1418938	1420868	1	824	824
1421148	1421220	1	825	825
1421451	1422724	2	826	826
1424715	1426361	1	827	827
1427255	1428209	1	828	828
1428598	1429780	1	829	829
1432987	1433516	1	830	830
1433732	1434414	2	831	831
1436232	1436451	1	832	832
1436697	1437971	1	833	833
1437857	1438677	2	834	834
1439931	1440387	1	835	835
1446348	1446576	2	836	836
1449397	1449468	2	837	837
1450071	1450371	1	838	838
1451226	1451436	1	839	839
1453396	1454919	2	840	840
1456892	1457888	1	841	841
1458124	1458589	1	842	842
1458695	1460113	1	843	843
1460799	1461067	1	844	844
1461481	1461757	1	845	845
1462355	1462701	1	846	846
1463089	1463309	1	847	847
1465532	1466395	2	848	848
1466523	1467364	2	849	849
1467556	1467755	2	850	850
1470307	1470613	1	851	851
1470445	1470809	2	852	852
1470916	1472464	2	853	853
1473041	1473442	2	854	854
1476559	1476809	2	855	855
1476730	1478448	1	856	856
1479018	1479451	2	857	857
1481082	1482569	2	858	858
1481490	1481826	1	859	859
1482701	1484704	2	860	860
1484851	1485408	1	861	861
1484978	1485013	2	862	862
1485023	1485060	2	862	862
1485410	1485642	2	863	863
1485764	1486503	2	864	864
1488992	1489291	1	865	865
1489410	1490533	1	866	866
1490825	1491515	1	867	867
1491618	1494657	1	868	868
1496743	1498042	2	869	869
1498579	1499066	2	870	870
1499175	1499936	2	871	871
1500277	1500510	2	872	872
1500575	1500849	2	873	873
1500977	1502411	2	874	874
1504128	1505260	1	875	875
1505577	1507877	1	876	876
1507955	1508183	2	877	877
1508305	1508676	2	878	878
1508410	1508628	1	879	879
1509351	1509687	2	880	880
1509800	1511313	2	881	881
1512456	1512673	1	882	882
1514990	1516958	1	883	883
1517338	1518268	1	884	884
1521051	1521359	1	885	885
1521726	1523878	2	886	886
1525803	1526226	1	887	887
1526344	1527074	1	888	888
1527087	1527132	2	889	889
1527143	1527180	2	889	889
1527294	1527591	1	890	890
1533564	1534416	1	891	891
1542483	1542823	2	892	892
1542945	1543363	2	893	893
1544956	1545214	2	894	894
1545376	1545787	1	895	895
1546250	1546810	2	896	896
1547128	1547373	2	897	897
1547921	1548222	2	898	898
1548338	1548629	2	899	899
1558615	1558886	2	900	900
1559880	1561966	1	901	901
1563478	1563592	1	902	902
1566697	1567562	1	903	903
1567665	1568522	1	904	904
1571561	1571874	1	905	905
1572007	1572884	1	906	906
1572009	1572307	2	907	907
1572799	1573407	2	908	908
1573643	1574092	2	909	909
1573771	1574465	1	910	910
1575195	1575999	2	911	911
1576221	1577463	2	912	912
1577593	1578828	2	913	913
1580108	1580445	1	914	914
1580550	1580816	1	915	915
1580966	1581779	1	916	916
1582512	1583000	1	917	917
1585327	1585825	1	918	918
1588896	1590446	2	919	919
1590756	1591680	2	920	920
1594732	1595059	1	921	921
1594797	1595190	2	922	922
1595296	1595705	2	923	923
1596515	1597449	1	924	924
1597484	1599193	1	925	925
1598411	1599225	2	926	926
1599350	1599553	2	927	927
1599714	1600060	2	928	928
1600894	1601271	2	929	929
1600908	1601621	1	930	930
1603304	1603375	2	931	931
1603872	1604396	2	932	932
1604507	1604978	2	933	933
1605630	1606316	1	934	934
1607901	1608830	2	935	935
1611334	1611957	2	936	936
1613064	1613713	2	937	937
1613824	1614210	2	938	938
1614490	1615534	1	939	939
1615685	1616350	1	940	940
1617510	1617739	1	941	941
1617862	1618438	1	942	942
1620399	1621505	1	943	943
1621737	1621956	1	944	944
1622090	1622972	1	945	945
1622977	1623206	1	946	946
1623474	1628020	1	947	947
1628250	1628548	1	948	948
1628686	1629308	1	949	949
1631128	1632400	2	950	950
1633722	1634498	2	951	951
1635201	1635576	1	952	952
1636085	1636748	1	953	953
1641337	1641634	1	954	954
1641370	1643003	2	955	955
1645557	1645798	1	956	956
1646014	1646249	1	957	957
1646291	1646361	2	958	958
1646407	1647043	1	959	959
1646602	1647185	2	960	960
1649975	1650667	1	961	961
1653518	1653954	1	962	962
1654118	1656059	2	963	963
1656131	1657881	2	964	964
1658775	1659085	1	965	965
1659364	1660081	1	966	966
1660315	1660690	1	967	967
1661195	1661915	1	968	968
1663694	1664422	2	969	969
1663933	1664331	1	970	970
1664864	1666265	2	971	971
1666410	1666680	2	972	972
1669686	1669923	1	973	973
1670072	1672098	2	974	974
1672980	1673311	1	975	975
1680939	1681207	2	976	976
1681457	1682433	2	977	977
1682599	1682808	2	978	978
1684138	1685698	2	979	979
1686075	1686661	2	980	980
1688969	1689984	1	981	981
1690121	1691921	2	982	982
1695131	1695700	2	983	983
1695802	1697712	2	984	984
1700305	1700840	1	985	985
1701293	1701495	1	986	986
1701810	1702316	2	987	987
1701859	1702270	1	988	988
1704581	1704619	1	989	989
1704628	1704663	1	989	989
1705072	1705662	1	990	990
1705870	1706158	1	991	991
1707121	1707833	1	992	992
1708025	1710291	2	993	993
1708244	1708500	1	994	994
1712165	1712704	2	995	995
1712192	1712576	1	996	996
1712738	1713042	2	997	997
1712995	1713070	1	998	998
1714071	1715595	1	999	999
1717698	1718022	1	1000	1000
1718270	1718479	1	1001	1001
1718302	1720495	2	1002	1002
1720695	1721526	2	1003	1003
1721928	1723887	2	1004	1004
1723994	1724407	2	1005	1005
1725051	1725779	2	1006	1006
1725299	1725645	1	1007	1007
1728765	1729175	1	1008	1008
1731717	1733315	2	1009	1009
1733617	1733851	1	1010	1010
1733763	1733837	2	1011	1011
1734846	1736649	2	1012	1012
1738356	1739098	1	1013	1013
1739344	1739719	1	1014	1014
1740007	1745017	1	1015	1015
1746463	1746500	1	1016	1016
1746511	1746546	1	1016	1016
1747131	1749809	1	1017	1017
1749279	1749849	2	1018	1018
1753246	1753768	1	1019	1019
1754923	1755747	1	1020	1020
1755981	1756609	2	1021	1021
1756787	1757028	2	1022	1022
1757555	1759168	1	1023	1023
1759483	1760332	1	1024	1024
1761234	1761589	2	1025	1025
1761789	1763262	2	1026	1026
1763536	1763807	2	1027	1027
1763967	1764204	2	1028	1028
1764913	1765165	1	1029	1029
1765430	1765841	1	1030	1030
1766255	1766730	1	1031	1031
1767907	1768164	2	1032	1032
1768725	1769977	1	1033	1033
1770282	1770604	2	1034	1034
1771286	1771762	2	1035	1035
1772295	1772368	1	1036	1036
1772500	1774231	2	1037	1037
1774295	1776402	2	1038	1038
1778080	1778708	2	1039	1039
1779804	1780063	2	1040	1040
1780183	1780456	2	1041	1041
1780885	1781182	2	1042	1042
1782032	1782593	2	1043	1043
1783309	1785497	1	1044	1044
1785779	1786895	2	1045	1045
1788367	1788772	2	1046	1046
1789958	1791307	2	1047	1047
1791944	1792385	1	1048	1048
1792463	1795647	1	1049	1049
1795291	1796017	2	1050	1050
1796165	1797915	2	1051	1051
1798095	1798830	2	1052	1052
1798955	1799858	2	1053	1053
1800116	1801261	1	1054	1054
1801408	1803484	1	1055	1055
1804080	1804510	1	1056	1056
1804824	1805037	1	1057	1057
1807111	1807985	1	1058	1058
1808280	1809512	1	1059	1059
1809625	1809923	1	1060	1060
1812788	1813317	1	1061	1061
1813438	1815919	1	1062	1062
1815872	1816423	2	1063	1063
1816974	1817248	2	1064	1064
1817992	1818327	2	1065	1065
